sentiment,review_body,product_category
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
0,Very pretty  romantic,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
1,Very pretty and comfortable. it was not obvious at my store that this was to go with swim suits. it was located next to regular pants  but once i tried it on - i realized it was somewhat see through. i still got it as its very lovely. i'm going on a beach vacation  so i know i'll use it over bathing suits. honestly i may use it with nude underwear or long shirts anyway  since its so different and pretty. i bought a large as i'm a 10-12 and its still pretty loose.,Sleep
1,I tried the xs in store and waistband is very stretchy and the material is lightweight (feels delicate) and to the floor. fell in love with the watercolor print. this would be great as a quick cover up over a bikini. beware- if you plan on wearing this anywhere besides by the beach  make sure to rock your nude undies because the cream color is super see-thru  which is my least favorite part of this piece. i couldn't get to the petites sizes before they all sold out  so i'm crossing my fingers th,Sleep
1,Absolutely perfect for summer. great weight  lovely soft lining. love pockets in any robe. sleeve length is perfect. actually flattering  if you consider robes such a thing. i love it!,Sleep
1,I tried these on in the store because the pattern of dots caught my eye and it looked like a nice easy style to wear. the waist hits a bit low. i wasn't crazy about the rayon fabric and would prefer it in cotton. i decided to pass on it for now as i don't really need sleep pants; but i might be tempted if they go on sale.,Sleep
1,I was looking for a new pair of pajama pants/around-the-house pants/occasional-quick-errand pants to replace a pair that i bought from retailer six years ago and i fell in love with the look of these.they are truly comfy and are flattering on. the lace adds a nice feminine touch that makes me feel pretty even on my laziest days. i'm hoping these will last me another six years.,Sleep
1,This top is stunning. the colors are vivid and it is extremely cozy and soft. however it seems delicate and would need to only be worn once in a while. it is not an everyday top. the material has a cotton candy like appearance. it really is unique and one of a kind.,Sleep
1,The fabric is very soft and the fit is formed to the body. low cut  so may want to pair with a cami. great basic for work!,Sleep
1,This dress is very soft and comfy but transparency is an issue. having said that  i think as long as you wear flesh-colored undergarments you'd be fine in a casual situation. the natural fiber is especially comfortable and the detailed stitching around the neck and chest area is pretty. my store didn't have petite sizes and the regular length was too long for me so i passed on it.,Sleep
1,I like this robe a lot. the tassel detailing on the ties is beautiful. i like the soft interior-but wish it went all the way down the arms. the cozy part of the robe is only in the center section and hood-the arms can be a bit chilly while the rest of you is warm and cozy.  i do not think the robe is necessarily flattering  in that it does not do me favors in the way of slimming  it is more of a cozy-around-the-house robe rather than one to hide lingerie underneath.,Sleep
-1,What a let down. the sweater i received in no way resembles the product pictured. based on the original price point  i envisioned a beautiful hand-knitted sweater made of high grade yarn/ wool that i could use for travel. instead  i received something that is grossly oversized for xs/s  made out of weird crafting yarn and looks like an ugly holiday sweater. my kids could make something better than this on their toy loom. not the quality i expected from retailer. back it goes.,Sweaters
-1,Looked really cute on line. arrived with a large hole in the front! quality and look was very cheap!!! would not recommend this sweater at all. step it up please retailer!,Sweaters
-1,This is the widest sweater i have ever seen. i laughed out loud when i opened it  and then showed it around my office and everyone else cracked up too. it is comically wide.     even when i was 9-1/2 months pregnant  the m/l would have been pretty roomy on me. now that i'm back to about a size 10-12  this looks like jared from subway's pre-weight-loss pants  in sweater form. ridiculous!,Sweaters
-1,This sweater was just okay. i am happy to pay $100 or more for a sweater but this one was somewhat itchy  and not the quality i expected for that price. i may have kept it if it were at about half the price  but it just was not worth it. retailer prices seem to be going up and up and the quality less and less. i had similar experiences with a couple of shirts that i ordered over the summer. looked great in the photos  but unfortunately in person were not quality garments.,Sweaters
-1,I found this as a return in the store. i tried the xxs. i was so excited because it looked really cute on the hanger. it was so huge- looked like i was wearing an xl.,Sweaters
-1,If you are going for a ridiculously high priced ugly sweater contest  this is the one for you. i normally like clothing with some character and juxtaposition  but this one did not do it for me. i cannot imagine the collar fitting right or flattering anyone  and the mixed layers end up making it look cheap rather than trendy.,Sweaters
-1,This looks so gorgeous on the model on the site  so i ordered it online. it was incredibly frumpy when i tried it on. looks like i took a floor rug  cut a hole in the middle and slipped it over my head. the sweater itself is so pretty  its just too bad it falls so awkwardly on me. i normally wear a small so i ordered the xs/s and the sleeves still fall past my thumbs. its kind of itchy too. will be returning this asap.,Sweaters
-1,Loved the sweater and the sale price was great  but i could not take the shedding! even after just trying it on the first time  my jeans and top had shedding all over them. this was 2 minutes  i could not imagine what i would look like if i wore it all day. had to return.,Sweaters
-1,"I'm 5'5"" and 140 lbs - hardly super-tiny and the xs was swimming on me. the shoulders are oddly large and this beautiful sweater/jacket just hangs off the body. believe it when they say ""oversized styling"" - unfortunately will have to return.",Sweaters
0,I really wanted to love this sweater. the quality is good and it looks beautiful - until you need to lift your arms. i did end up keeping it but it is limited to when and where i can wear it due to the arm restrictions. i can see it in the picture but didn't notice until purchasing - the arm holes and right next to the bottom of the sweater. slight design flaw.,Sweaters
0,I bought this mostly to wear around the house  so i'll keep it because i got it on a pretty good sale.  that said  this runs really large. the sleeves are really loose  and it doesn't really hang well over my hips  which is a shame. it's very soft and cozy  which is nice  but i don't think i'll leave the house in it often. it also arrived with a hole in the ribbing on the bottom of the front panel. i was able to tie a knot through one of the loops that i think will prevent further unraveling  bu,Sweaters
0,"I read all reviews and i decided to try as the price was great. first of all i am 5'6"" 145 lbs  athletic build (not skinny but have muscles). the sweater fits great  just like glove  it does not make me look fat. the quality is great sweater is warm  cozy and well-made. i am not sure about color as it's brighter as it shown. it is not quite coral  it's a little bit darker which will make it difficult to match it with. the sleeves run small so if you are taller then me just keep it in mind. th sw",Sweaters
0,"I am a sweater girl  so i was really looking forward to this cozy-looking piece. like other reviewers  i found the fit to be very strange and not as pictured. i am 5'1"" and 107 lbs and typically wear xxsp or xsp. i ordered this in the xxsp because of the loose fit. it did not fit like the model at all. the sleeves were shorter and stuck out oddly. the length was not as long as pictured  but it would have been fine for me had the sweater not also been as wide as it was long. others suggested sizi",Sweaters
0,"I thought i was getting this nice light weight white sweater but not the case.  it is a pretty heavy  nice thick cotton and beautiful made. it does run large. i got the small and love the oversize feel even on my 5'9"" frame.   but - it is not white  it is beige  and it is not light weight. i have enough beige sweaters in this look so this one is going back  even though it was a great buy on sale.",Sweaters
0,"I love the idea of this coat and foolishly purchased other items in happy anticipation of its arrival.    the description does not say ""lined "" and i hoped for soft wool that i recently got on the ""yellow with white piping"" sweater coat. this is hard  coarse  itchy wool - impossible for me to wear an unlined garment. i am consistently puzzled by the high prices for garments that are unlined when they really need to be. it went back  and i cannot really recommend this as i know i am not the only",Sweaters
0,This sweater runs true to size. i am 5'7' and 125 lbs and ordered the small. it has a beautiful mix of colors that reminds me of a creamsicle. it is a well made  heavy sweater that will definitely keep you warm. if you like the feel of wool  buy it. if not  pass on it.,Sweaters
0,I really wanted to recommend this sweater but honestly can't now. i was attracted to the softness  simplicity and sale price but its longevity ruined it. wrinkles  pills and loses shape quickly. if you still want to get it  consider your shoulders and how knits like this fit on you. this sweater runs tts to large depending on your shoulders and bust size. the styling is excellent--very versatile. but the yarn is too delicate and fussy.,Sweaters
0,I love this sweater's rich color and good quality  but the fabric is very thick and heavy  the neck opening is too wide  and the length is too short to be flattering not on my tall (not model skinny) frame.,Sweaters
1,This top is lovely! high quality yet delicate material and is the perfect weight to transition to autumn. the top is oversized yet flattering. paired with leggings it will be the perfect travel outfit for my upcoming trip. i can't wait to wear it over and over again!,Sweaters
1,This is a nice  heavy sweater for cold days and lounging in jeans. very comfortable and flattering.,Sweaters
1,I love sweaters like this. it's perfect over a tank top for a casual every day look. it's soft  comfy  and i love the length. one more thing i like is that while it looks great just open  there is a snap to fasten it if you want to.,Sweaters
1,"This sweater is of nice quality and has such great detail to it - love the pattern to the knit and the ribbon detail is unique and beautiful. the knit itself is of mid to thicker weight  so definitely appropriate for winter  fall  and cooler spring days. i bought my normal size small and felt like it had more of a slub fit than pictured in the model shot - it was wider down the torso and a little shorter (not tunic length like picture). i'm 5'7"" with a longer torso and this hit maybe mid-bum and",Sweaters
1,Maybe the softest sweater that i own. buy it  and you won't regret it!,Sweaters
1,When i saw this online  it looked like a regular cardigan with a hood  but with looser arms and a generally looser fit. just be aware it has bat wings or something (not sure what it is called). there isn't one picture included with an arm lifted  so without a really close look  the arms look loose  but normal. i returned it :(,Sweaters
1,I loved this when i saw it online. tried it on in the store  and though it is beautiful  it's a lot of sweater. its a a bit heavy in weight  the buttons on the collar give you the option to wear it up or open as shown in the picture. the problem was that when it was open the big button loop hung down right in front. that was probably the determining factor against purchasing it. if it goes on sale i may reconsider.,Sweaters
1,"This sweater is super cute with the mock neck. i love all 3 colors. i typically wear either an xs or s in retailer sweaters  and purchased a s in this one. now that i've put it on again at home  i'm wondering if i should have sized up to a m mainly due to the sleeves and hem of the sweater being short. i'm 5'6"" (and 126 lbs)  so not overly tall and don't typically have this issue. i feel like the model (who is likely taller than me) has to have on at least a size l and have the sweater pinned back",Sweaters
1,"This sweater coat caught my attention online  so i went in search for it at my local store. it's a flattering fit  across the chest and shoulders. very well made. the length is mid thigh. i am 5'4"" 125lbs. i went with the small  with the thought of wearing nothing too bulky under it. it does have an attached belt  that can easily be knotted together or each on its own for another look  if you opt to leave it open. it's light weight enough for cool days or evenings  but also warm enough for colde",Sweaters
-1,Just not cute. i don't know how else to describe this top. i am a 34dd and ordered a large. it fit and was comfortable but the peplum had way too much fabric it actually made me look much bigger than i am. i would possibly have tried a medium but it wasn't in store so i returned.,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,I am a true to size 4 and when this bathing suit arrived it looks like it's a kids 4. i will exchange for an 8 and hope for the best. the quality looks great and the styling is beautiful but i could barely get into the suit.,Swim
1,I'm a 0/2 on top with 32d's and i purchased this top in a medium and it fit perfectly. pretty colors go with a mix of bottoms. design is both functional and attractive  which usually isn't the case with swimwear. love the underwire cups  adjustable ties and straps. and the fabric is really soft and comfortable.,Swim
1,The print on this top is even more gorgeous in person. the fit was great  and the removable halter strap is always a plus. this swim top  however  doesn't have padding  and the material is slightly thin  so this could cause an issue for some. overall  however  it looked great. for reference  i am an a cup  and purchase the small.,Swim
1,This bathing suit is absolutely fabulous! it makes me feel like i stepped out of the notebook! definitely worth every penny!,Swim
1,This is what a bathing suit should look and feel like. no crawling up the cheeks :) no spillage out the front. i would say it's true to size or a little on the large size. i'm 5'4 122 and ordered a medium which was great for me. maybe a small would have been ok but i couldn't be happier. good job! color is true to the pic. quality seems nice and sturdy.,Swim
1,A must have 1 piece. every time i wear this i get compliments! it's very flattering  amazing quality  soft material  good support and vibrant colors! i wish this came in more colors and patterns. worth the money no questions asked!,Swim
1,"I'm only 5'3"" so i ordered a small but i have a larger rear (size 4-6) end and bust (32dd). the small gave me plenty of room in the top. the bottom area was definitely meant for someone with a smaller butt but i don't feel over exposed or anything. the fabric on the bottom is thick which is really nice. it makes the body seem slim and keeps the white from being see through even when wet. the long sleeve design is also awesome! i have gotten numerous compliments on it. the top has an inner liner",Swim
1,I love this cover-up. it does feel big when you first put it on  however  you just pull on the strap and tie it to your liking. i am 5'2  so this hits a little lower than on the model in the picture  but it does not drag on the floor. this is my new favorite cover-up. now  all i need is the sun!,Swim
1,Bought these online - sale  and am really happy with them. soft and light material - feel breezy  like a beach pant should!,Swim
1,This suit is better than i expected. i'm a large d cup and with this type of top style  i typically size up. i'm a 4 bottom but would normally would order a large top because this type of top runs small...not here. i ordered the large and  much to my suprise  it's too big. i'm sending back. i may order a small and medium just to be safe  but the cups are definitely not cut too small here. the bodice is very flattering with the black and white contrast. so pretty!,Swim
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
1,I just received these sweaters............couldn't decide which color i liked best....blue and green are my favs.  and so i ordered them both!  they are a wow !  i am totally in love with both of them.  they are sooooooooooooooo beautiful!  beyond my wildest expectations!  i wear a size 8 and ordered the size 2 and it fits perfectly......a 2 is a size medium per call to retailer before i ordered.....and 1 is small  ad 0 is extra small.  this is a bulky  cuddly winter sweater with a touch of glam w,Trend
1,I love these jeans. i am usually a size 27 or 28 in boyfriend jeans and i kept the size 28. i chose the baggier fit. the size 27 did fit  but it was a more fitted look. so i guess i would say you could definitely go with your regular boyfriend size and pick the fit that you prefer. i really feel like this is a jean that you should try on before purchasing  but the availability of these makes it almost impossible. i literally stalked the site so i could purchase both sizes and choose the ones tha,Trend
1,I would have liked it but it was too small for me.,Trend
1,I loved the idea of these pants as i've been looking for an updated pair of tuxedo pants. i wear 26 in most of my jeans. i'm not super skinny & consider my legs medium (not too skinny & not too athletic). i tried these on in xs (36 european as marked on them) & they were big around the waist & hip area. there was so much gap in the back which made them look frumpy! i did however liked the length. the fabric is nice & heavy which i also loved. sadly  these didn't work for me though. really wish t,Trend
1,This dress is just lovely. beautiful drape  comfortable material. it is a print that looks like embroidery. i am usually an xs or s  and i'm glad i got the xs as i can tell the s would have been too large. the back waistband is elastic and it is easy to move in. beautiful neutral colors. i think it can be dressed up or down easily with the right shoes and jewelry. only negative comments- there is only a half slip and i wish it was lined more  although that will make it easier to wear during the,Trend
1,This skirt is really adorable  but only if you're going to tuck in your tops. the pockets flare out at the top  so shirts don't lay correctly on them. instead the bottom of the shirt floofs out and looks really dumpy. tucked in though  super cute!    the waist is really tiny and the fabric has no stretch to speak of. i usually take a 0/2 pant or 25/26 jean. i ordered the xsmall and could only get the top fastened by really sucking it in and struggling. i'll be exchanging for a small  hopefully t,Trend
1,I was hesitant to purchase this because of the price  but the design really spoke to me. i've been waiting for an off the shoulder piece that i love  and this was it. great  light fabric and beautiful design. i love it. worth every penny. can be worn on or off the shoulder like pictured.,Trend
1,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs.  with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material  light and breezy dress. best retailer purchase in a long time!",Trend
1,Flattering fitted form. flowing fabric. well made. colors are true to pictures.,Trend
